Nome,Data,Estado,Apoiamentos
MISSÃO - PARTIDO MISSÃO,2024-05-27,SP,Total de aptos: 1581
MISSÃO - PARTIDO MISSÃO,2024-05-28,PR,Total de aptos: 5699
MISSÃO - PARTIDO MISSÃO,2024-05-28,DF,Total de aptos: 3415
MISSÃO - PARTIDO MISSÃO,2024-05-28,SP,Total de aptos: 2458
MISSÃO - PARTIDO MISSÃO,2024-05-29,PR,Total de aptos: 5897
MISSÃO - PARTIDO MISSÃO,2024-05-29,SP,Total de aptos: 3867
MISSÃO - PARTIDO MISSÃO,2024-05-29,DF,Total de aptos: 3681
MISSÃO - PARTIDO MISSÃO,2024-05-30,PR,Total de aptos: 5897
MISSÃO - PARTIDO MISSÃO,2024-05-30,SP,Total de aptos: 3867
MISSÃO - PARTIDO MISSÃO,2024-05-30,DF,Total de aptos: 3681
MISSÃO - PARTIDO MISSÃO,2024-05-31,PR,Total de aptos: 5897
MISSÃO - PARTIDO MISSÃO,2024-05-31,SP,Total de aptos: 4530
MISSÃO - PARTIDO MISSÃO,2024-05-31,DF,Total de aptos: 3681
MISSÃO - PARTIDO MISSÃO,2024-06-01,PR,Total de aptos: 5897
MISSÃO - PARTIDO MISSÃO,2024-06-01,SP,Total de aptos: 4530
MISSÃO - PARTIDO MISSÃO,2024-06-01,DF,Total de aptos: 3681
MISSÃO - PARTIDO MISSÃO,2024-06-02,PR,Total de aptos: 5897
MISSÃO - PARTIDO MISSÃO,2024-06-02,SP,Total de aptos: 4530
MISSÃO - PARTIDO MISSÃO,2024-06-02,DF,Total de aptos: 3681
MISSÃO - PARTIDO MISSÃO,2024-06-03,PR,Total de aptos: 6048
MISSÃO - PARTIDO MISSÃO,2024-06-03,SP,Total de aptos: 5186
MISSÃO - PARTIDO MISSÃO,2024-06-03,DF,Total de aptos: 3729
MISSÃO - PARTIDO MISSÃO,2024-06-04,PR,Total de aptos: 6210
MISSÃO - PARTIDO MISSÃO,2024-06-04,SP,Total de aptos: 6183
MISSÃO - PARTIDO MISSÃO,2024-06-04,DF,Total de aptos: 3941
MISSÃO - PARTIDO MISSÃO,2024-06-05,SP,Total de aptos: 7149
MISSÃO - PARTIDO MISSÃO,2024-06-05,PR,Total de aptos: 6210
MISSÃO - PARTIDO MISSÃO,2024-06-05,DF,Total de aptos: 4072
MISSÃO - PARTIDO MISSÃO,2024-06-05,BA,Total de aptos: 1032
MISSÃO - PARTIDO MISSÃO,2024-06-06,SP,Total de aptos: 7950
MISSÃO - PARTIDO MISSÃO,2024-06-06,PR,Total de aptos: 6210
MISSÃO - PARTIDO MISSÃO,2024-06-06,DF,Total de aptos: 4243
MISSÃO - PARTIDO MISSÃO,2024-06-06,BA,Total de aptos: 1032
MISSÃO - PARTIDO MISSÃO,2024-06-07,SP,Total de aptos: 8905
MISSÃO - PARTIDO MISSÃO,2024-06-07,PR,Total de aptos: 6210
MISSÃO - PARTIDO MISSÃO,2024-06-07,DF,Total de aptos: 4312
MISSÃO - PARTIDO MISSÃO,2024-06-07,BA,Total de aptos: 1032
MISSÃO - PARTIDO MISSÃO,2024-06-07,SE,Total de aptos: 362
MISSÃO - PARTIDO MISSÃO,2024-06-07,PE,Total de aptos: 232
MISSÃO - PARTIDO MISSÃO,2024-06-07,GO,Total de aptos: 226
MISSÃO - PARTIDO MISSÃO,2024-06-07,RJ,Total de aptos: 210
MISSÃO - PARTIDO MISSÃO,2024-06-07,RS,Total de aptos: 181
MISSÃO - PARTIDO MISSÃO,2024-06-07,CE,Total de aptos: 133
MISSÃO - PARTIDO MISSÃO,2024-06-08,SP,Total de aptos: 8905
MISSÃO - PARTIDO MISSÃO,2024-06-08,PR,Total de aptos: 6210
MISSÃO - PARTIDO MISSÃO,2024-06-08,DF,Total de aptos: 4312
MISSÃO - PARTIDO MISSÃO,2024-06-08,BA,Total de aptos: 1032
MISSÃO - PARTIDO MISSÃO,2024-06-08,SE,Total de aptos: 362
MISSÃO - PARTIDO MISSÃO,2024-06-08,PE,Total de aptos: 232
MISSÃO - PARTIDO MISSÃO,2024-06-08,GO,Total de aptos: 226
MISSÃO - PARTIDO MISSÃO,2024-06-08,RJ,Total de aptos: 210
MISSÃO - PARTIDO MISSÃO,2024-06-08,RS,Total de aptos: 181
MISSÃO - PARTIDO MISSÃO,2024-06-08,CE,Total de aptos: 133
MISSÃO - PARTIDO MISSÃO,2024-06-09,SP,Total de aptos: 8905
MISSÃO - PARTIDO MISSÃO,2024-06-09,PR,Total de aptos: 6210
MISSÃO - PARTIDO MISSÃO,2024-06-09,DF,Total de aptos: 4312
MISSÃO - PARTIDO MISSÃO,2024-06-09,BA,Total de aptos: 1032
MISSÃO - PARTIDO MISSÃO,2024-06-09,SE,Total de aptos: 362
MISSÃO - PARTIDO MISSÃO,2024-06-09,PE,Total de aptos: 232
MISSÃO - PARTIDO MISSÃO,2024-06-09,GO,Total de aptos: 226
MISSÃO - PARTIDO MISSÃO,2024-06-09,RJ,Total de aptos: 210
MISSÃO - PARTIDO MISSÃO,2024-06-09,RS,Total de aptos: 181
MISSÃO - PARTIDO MISSÃO,2024-06-09,CE,Total de aptos: 133
MISSÃO - PARTIDO MISSÃO,2024-06-10,SP,Total de aptos: 9336
MISSÃO - PARTIDO MISSÃO,2024-06-10,PR,Total de aptos: 6290
MISSÃO - PARTIDO MISSÃO,2024-06-10,DF,Total de aptos: 4567
MISSÃO - PARTIDO MISSÃO,2024-06-10,BA,Total de aptos: 1951
MISSÃO - PARTIDO MISSÃO,2024-06-10,SE,Total de aptos: 362
MISSÃO - PARTIDO MISSÃO,2024-06-10,PE,Total de aptos: 232
MISSÃO - PARTIDO MISSÃO,2024-06-10,GO,Total de aptos: 226
MISSÃO - PARTIDO MISSÃO,2024-06-10,RJ,Total de aptos: 210
MISSÃO - PARTIDO MISSÃO,2024-06-10,RS,Total de aptos: 181
MISSÃO - PARTIDO MISSÃO,2024-06-10,CE,Total de aptos: 133
MISSÃO - PARTIDO MISSÃO,2024-06-11,SP,Total de aptos: 10886
MISSÃO - PARTIDO MISSÃO,2024-06-11,PR,Total de aptos: 7008
MISSÃO - PARTIDO MISSÃO,2024-06-11,DF,Total de aptos: 4601
MISSÃO - PARTIDO MISSÃO,2024-06-11,BA,Total de aptos: 2403
MISSÃO - PARTIDO MISSÃO,2024-06-11,SE,Total de aptos: 362
MISSÃO - PARTIDO MISSÃO,2024-06-11,PE,Total de aptos: 232
MISSÃO - PARTIDO MISSÃO,2024-06-11,GO,Total de aptos: 226
MISSÃO - PARTIDO MISSÃO,2024-06-11,RJ,Total de aptos: 210
MISSÃO - PARTIDO MISSÃO,2024-06-11,RS,Total de aptos: 181
MISSÃO - PARTIDO MISSÃO,2024-06-11,CE,Total de aptos: 133
MISSÃO - PARTIDO MISSÃO,2024-06-12,SP,Total de aptos: 12616
MISSÃO - PARTIDO MISSÃO,2024-06-12,PR,Total de aptos: 7076
MISSÃO - PARTIDO MISSÃO,2024-06-12,DF,Total de aptos: 4688
MISSÃO - PARTIDO MISSÃO,2024-06-12,BA,Total de aptos: 3381
MISSÃO - PARTIDO MISSÃO,2024-06-12,SE,Total de aptos: 362
MISSÃO - PARTIDO MISSÃO,2024-06-12,PE,Total de aptos: 232
MISSÃO - PARTIDO MISSÃO,2024-06-12,GO,Total de aptos: 226
MISSÃO - PARTIDO MISSÃO,2024-06-12,RJ,Total de aptos: 210
MISSÃO - PARTIDO MISSÃO,2024-06-12,RS,Total de aptos: 181
MISSÃO - PARTIDO MISSÃO,2024-06-12,CE,Total de aptos: 133
MISSÃO - PARTIDO MISSÃO,2024-06-13,SP,Total de aptos: 14069
MISSÃO - PARTIDO MISSÃO,2024-06-13,PR,Total de aptos: 7144
MISSÃO - PARTIDO MISSÃO,2024-06-13,DF,Total de aptos: 4688
MISSÃO - PARTIDO MISSÃO,2024-06-13,BA,Total de aptos: 4307
MISSÃO - PARTIDO MISSÃO,2024-06-13,SE,Total de aptos: 362
MISSÃO - PARTIDO MISSÃO,2024-06-13,PE,Total de aptos: 232
MISSÃO - PARTIDO MISSÃO,2024-06-13,GO,Total de aptos: 226
MISSÃO - PARTIDO MISSÃO,2024-06-13,RJ,Total de aptos: 210
MISSÃO - PARTIDO MISSÃO,2024-06-13,RS,Total de aptos: 181
MISSÃO - PARTIDO MISSÃO,2024-06-13,CE,Total de aptos: 133
MISSÃO - PARTIDO MISSÃO,2024-06-14,AC,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-14,AL,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-14,AP,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-14,AM,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-14,BA,Total de aptos: 4481
MISSÃO - PARTIDO MISSÃO,2024-06-14,CE,Total de aptos: 133
MISSÃO - PARTIDO MISSÃO,2024-06-14,DF,Total de aptos: 4688
MISSÃO - PARTIDO MISSÃO,2024-06-14,ES,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-14,GO,Total de aptos: 226
MISSÃO - PARTIDO MISSÃO,2024-06-14,MA,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-14,MT,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-14,MS,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-14,MG,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-14,PA,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-14,PB,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-14,PR,Total de aptos: 7144
MISSÃO - PARTIDO MISSÃO,2024-06-14,PE,Total de aptos: 232
MISSÃO - PARTIDO MISSÃO,2024-06-14,PI,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-14,RJ,Total de aptos: 210
MISSÃO - PARTIDO MISSÃO,2024-06-14,RN,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-14,RS,Total de aptos: 181
MISSÃO - PARTIDO MISSÃO,2024-06-14,RO,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-14,RR,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-14,SC,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-14,SP,Total de aptos: 16044
MISSÃO - PARTIDO MISSÃO,2024-06-14,SE,Total de aptos: 362
MISSÃO - PARTIDO MISSÃO,2024-06-14,TO,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-15,AC,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-15,AL,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-15,AP,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-15,AM,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-15,BA,Total de aptos: 4481
MISSÃO - PARTIDO MISSÃO,2024-06-15,CE,Total de aptos: 133
MISSÃO - PARTIDO MISSÃO,2024-06-15,DF,Total de aptos: 4688
MISSÃO - PARTIDO MISSÃO,2024-06-15,ES,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-15,GO,Total de aptos: 226
MISSÃO - PARTIDO MISSÃO,2024-06-15,MA,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-15,MT,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-15,MS,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-15,MG,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-15,PA,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-15,PB,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-15,PR,Total de aptos: 7144
MISSÃO - PARTIDO MISSÃO,2024-06-15,PE,Total de aptos: 232
MISSÃO - PARTIDO MISSÃO,2024-06-15,PI,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-15,RJ,Total de aptos: 210
MISSÃO - PARTIDO MISSÃO,2024-06-15,RN,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-15,RS,Total de aptos: 181
MISSÃO - PARTIDO MISSÃO,2024-06-15,RO,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-15,RR,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-15,SC,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-15,SP,Total de aptos: 16044
MISSÃO - PARTIDO MISSÃO,2024-06-15,SE,Total de aptos: 362
MISSÃO - PARTIDO MISSÃO,2024-06-15,TO,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-16,AC,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-16,AL,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-16,AP,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-16,AM,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-16,BA,Total de aptos: 4481
MISSÃO - PARTIDO MISSÃO,2024-06-16,CE,Total de aptos: 133
MISSÃO - PARTIDO MISSÃO,2024-06-16,DF,Total de aptos: 4688
MISSÃO - PARTIDO MISSÃO,2024-06-16,ES,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-16,GO,Total de aptos: 226
MISSÃO - PARTIDO MISSÃO,2024-06-16,MA,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-16,MT,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-16,MS,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-16,MG,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-16,PA,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-16,PB,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-16,PR,Total de aptos: 7144
MISSÃO - PARTIDO MISSÃO,2024-06-16,PE,Total de aptos: 232
MISSÃO - PARTIDO MISSÃO,2024-06-16,PI,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-16,RJ,Total de aptos: 210
MISSÃO - PARTIDO MISSÃO,2024-06-16,RN,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-16,RS,Total de aptos: 181
MISSÃO - PARTIDO MISSÃO,2024-06-16,RO,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-16,RR,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-16,SC,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-16,SP,Total de aptos: 16044
MISSÃO - PARTIDO MISSÃO,2024-06-16,SE,Total de aptos: 362
MISSÃO - PARTIDO MISSÃO,2024-06-16,TO,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-17,AC,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-17,AL,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-17,AP,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-17,AM,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-17,BA,Total de aptos: 5007
MISSÃO - PARTIDO MISSÃO,2024-06-17,CE,Total de aptos: 133
MISSÃO - PARTIDO MISSÃO,2024-06-17,DF,Total de aptos: 4688
MISSÃO - PARTIDO MISSÃO,2024-06-17,ES,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-17,GO,Total de aptos: 226
MISSÃO - PARTIDO MISSÃO,2024-06-17,MA,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-17,MT,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-17,MS,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-17,MG,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-17,PA,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-17,PB,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-17,PR,Total de aptos: 7144
MISSÃO - PARTIDO MISSÃO,2024-06-17,PE,Total de aptos: 232
MISSÃO - PARTIDO MISSÃO,2024-06-17,PI,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-17,RJ,Total de aptos: 244
MISSÃO - PARTIDO MISSÃO,2024-06-17,RN,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-17,RS,Total de aptos: 181
MISSÃO - PARTIDO MISSÃO,2024-06-17,RO,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-17,RR,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-17,SC,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-17,SP,Total de aptos: 17500
MISSÃO - PARTIDO MISSÃO,2024-06-17,SE,Total de aptos: 370
MISSÃO - PARTIDO MISSÃO,2024-06-17,TO,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-18,AC,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-18,AL,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-18,AP,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-18,AM,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-18,BA,Total de aptos: 5775
MISSÃO - PARTIDO MISSÃO,2024-06-18,CE,Total de aptos: 133
MISSÃO - PARTIDO MISSÃO,2024-06-18,DF,Total de aptos: 4688
MISSÃO - PARTIDO MISSÃO,2024-06-18,ES,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-18,GO,Total de aptos: 226
MISSÃO - PARTIDO MISSÃO,2024-06-18,MA,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-18,MT,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-18,MS,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-18,MG,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-18,PA,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-18,PB,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-18,PR,Total de aptos: 7144
MISSÃO - PARTIDO MISSÃO,2024-06-18,PE,Total de aptos: 232
MISSÃO - PARTIDO MISSÃO,2024-06-18,PI,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-18,RJ,Total de aptos: 331
MISSÃO - PARTIDO MISSÃO,2024-06-18,RN,Total de aptos: 144
MISSÃO - PARTIDO MISSÃO,2024-06-18,RS,Total de aptos: 181
MISSÃO - PARTIDO MISSÃO,2024-06-18,RO,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-18,RR,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-18,SC,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-18,SP,Total de aptos: 19032
MISSÃO - PARTIDO MISSÃO,2024-06-18,SE,Total de aptos: 370
MISSÃO - PARTIDO MISSÃO,2024-06-18,TO,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-19,AC,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-19,AL,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-19,AP,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-19,AM,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-19,BA,Total de aptos: 6605
MISSÃO - PARTIDO MISSÃO,2024-06-19,CE,Total de aptos: 133
MISSÃO - PARTIDO MISSÃO,2024-06-19,DF,Total de aptos: 4688
MISSÃO - PARTIDO MISSÃO,2024-06-19,ES,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-19,GO,Total de aptos: 226
MISSÃO - PARTIDO MISSÃO,2024-06-19,MA,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-19,MT,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-19,MS,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-19,MG,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-19,PA,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-19,PB,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-19,PR,Total de aptos: 7144
MISSÃO - PARTIDO MISSÃO,2024-06-19,PE,Total de aptos: 232
MISSÃO - PARTIDO MISSÃO,2024-06-19,PI,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-19,RJ,Total de aptos: 332
MISSÃO - PARTIDO MISSÃO,2024-06-19,RN,Total de aptos: 643
MISSÃO - PARTIDO MISSÃO,2024-06-19,RS,Total de aptos: 181
MISSÃO - PARTIDO MISSÃO,2024-06-19,RO,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-19,RR,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-19,SC,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-19,SP,Total de aptos: 19810
MISSÃO - PARTIDO MISSÃO,2024-06-19,SE,Total de aptos: 370
MISSÃO - PARTIDO MISSÃO,2024-06-19,TO,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-20,AC,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-20,AL,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-20,AP,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-20,AM,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-20,BA,Total de aptos: 7228
MISSÃO - PARTIDO MISSÃO,2024-06-20,CE,Total de aptos: 133
MISSÃO - PARTIDO MISSÃO,2024-06-20,DF,Total de aptos: 4688
MISSÃO - PARTIDO MISSÃO,2024-06-20,ES,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-20,GO,Total de aptos: 892
MISSÃO - PARTIDO MISSÃO,2024-06-20,MA,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-20,MT,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-20,MS,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-20,MG,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-20,PA,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-20,PB,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-20,PR,Total de aptos: 7144
MISSÃO - PARTIDO MISSÃO,2024-06-20,PE,Total de aptos: 232
MISSÃO - PARTIDO MISSÃO,2024-06-20,PI,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-20,RJ,Total de aptos: 332
MISSÃO - PARTIDO MISSÃO,2024-06-20,RN,Total de aptos: 1326
MISSÃO - PARTIDO MISSÃO,2024-06-20,RS,Total de aptos: 181
MISSÃO - PARTIDO MISSÃO,2024-06-20,RO,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-20,RR,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-20,SC,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-20,SP,Total de aptos: 21738
MISSÃO - PARTIDO MISSÃO,2024-06-20,SE,Total de aptos: 370
MISSÃO - PARTIDO MISSÃO,2024-06-20,TO,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-21,AC,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-21,AL,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-21,AP,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-21,AM,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-21,BA,Total de aptos: 7414
MISSÃO - PARTIDO MISSÃO,2024-06-21,CE,Total de aptos: 133
MISSÃO - PARTIDO MISSÃO,2024-06-21,DF,Total de aptos: 4688
MISSÃO - PARTIDO MISSÃO,2024-06-21,ES,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-21,GO,Total de aptos: 1311
MISSÃO - PARTIDO MISSÃO,2024-06-21,MA,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-21,MT,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-21,MS,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-21,MG,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-21,PA,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-21,PB,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-21,PR,Total de aptos: 7144
MISSÃO - PARTIDO MISSÃO,2024-06-21,PE,Total de aptos: 232
MISSÃO - PARTIDO MISSÃO,2024-06-21,PI,Total de aptos: 0
MISSÃO - PARTIDO MISSÃO,2024-06-21,RJ,Total de aptos: 332
MISSÃO - PARTIDO MISSÃO,2024-06-21,RN,Total de aptos: 1831
MISSÃO - PARTIDO MISSÃO,2024-06-21,RS,Total de aptos: 181
